"spatial_unit","unit_id","unit","climate_scenario","feeding_group","species_count","species_estimated","mean_intervention_benefit_animals","median_intervention_benefit_animals","mean_intervention_benefit_pct","median_intervention_benefit_pct","species_positive_benefit","species_negative_benefit"
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2050","Grazer",12,12,51653,37541,255.076912845981,228.761151119625,12,0
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2050","Mixed",6,6,33602,25289,46.2017146673213,56.3669377112949,6,0
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","Browser",7,7,-305223,-255207,-54.2294152314003,-53.1572318294525,0,7
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","Grazer",12,12,49760,36165,255.689813835218,229.221784349369,12,0
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","Mixed",6,6,32370,24362,46.2426072025807,56.4175900531602,6,0
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2050","Browser",7,7,-306482,-256259,-54.2194407153682,-53.1470771616766,0,7
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2050","Grazer",12,12,49965,36314,255.076960146544,228.761207904471,12,0
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2050","Mixed",6,6,32503,24462,46.2017345685631,56.3669618676658,6,0
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2090","Browser",7,7,-286445,-239506,-54.229070197145,-53.1568936514472,0,7
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2090","Grazer",12,12,46699,33940,255.688238851175,229.220364240925,12,0
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2090","Mixed",6,6,30378,22863,46.2423159447979,56.4172347782798,6,0
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_4","Orupupa","SSP245_2050","Browser",7,7,-45923,-38393,-25.0050859254196,-24.4900187635926,0,7
"Conservancy","Conservancy_4","Orupupa","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_4","Orupupa","SSP245_2050","Grazer",12,12,7729,5615,111.116653417595,101.0744410905,12,0
"Conservancy","Conservancy_4","Orupupa","SSP245_2050","Mixed",6,6,5120,3854,21.8534645316908,26.5301623676199,6,0
"Conservancy","Conservancy_4","Orupupa","SSP245_2050","Omnivore",3,3,865,418,0.642482411131233,0.642482411131234,3,0
"Conservancy","Conservancy_4","Orupupa","SSP245_2090","Browser",7,7,-44234,-36981,-25.0751733094803,-24.561550191615,0,7
"Conservancy","Conservancy_4","Orupupa","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_4","Orupupa","SSP245_2090","Grazer",12,12,7458,5418,113.395148987693,102.899257401636,12,0
"Conservancy","Conservancy_4","Orupupa","SSP245_2090","Mixed",6,6,4945,3723,22.0974899168813,26.8223349587263,6,0
"Conservancy","Conservancy_4","Orupupa","SSP245_2090","Omnivore",3,3,880,426,0.682390753950732,0.682390753950732,3,0
"Conservancy","Conservancy_4","Orupupa","SSP585_2050","Browser",7,7,-44272,-37013,-25.0036992942155,-24.4886156834896,0,7
"Conservancy","Conservancy_4","Orupupa","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_4","Orupupa","SSP585_2050","Grazer",12,12,7452,5414,111.095749668214,101.058438747332,12,0
"Conservancy","Conservancy_4","Orupupa","SSP585_2050","Mixed",6,6,4936,3716,21.8532166394143,26.5295907569826,6,0
"Conservancy","Conservancy_4","Orupupa","SSP585_2050","Omnivore",3,3,836,404,0.643774728175468,0.643774728175465,3,0
"Conservancy","Conservancy_4","Orupupa","SSP585_2090","Browser",7,7,-41767,-34919,-25.0748792679917,-24.5612451920491,0,7
"Conservancy","Conservancy_4","Orupupa","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_4","Orupupa","SSP585_2090","Grazer",12,12,7042,5116,113.389383818475,102.894770713705,12,0
"Conservancy","Conservancy_4","Orupupa","SSP585_2090","Mixed",6,6,4669,3515,22.0971838448642,26.8219270295594,6,0
"Conservancy","Conservancy_4","Orupupa","SSP585_2090","Omnivore",3,3,831,402,0.68254520981485,0.68254520981485,3,0
"Conservancy","Conservancy_40","Torra","SSP245_2050","Browser",7,7,44527,29738,145.657834442416,121.840593380511,7,0
"Conservancy","Conservancy_40","Torra","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_40","Torra","SSP245_2050","Grazer",12,12,34341,24585,958.955240868462,818.612491789328,12,0
"Conservancy","Conservancy_40","Torra","SSP245_2050","Mixed",6,6,38145,28853,540.713921760125,633.379630826452,6,0
"Conservancy","Conservancy_40","Torra","SSP245_2050","Omnivore",3,3,148512,71861,438.991509520168,438.991509520168,3,0
"Conservancy","Conservancy_40","Torra","SSP245_2090","Browser",7,7,42694,28529,153.510067987717,126.508474209823,7,0
"Conservancy","Conservancy_40","Torra","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_40","Torra","SSP245_2090","Grazer",12,12,32896,23551,1107.85433716977,903.767389637509,12,0
"Conservancy","Conservancy_40","Torra","SSP245_2090","Mixed",6,6,36542,27641,584.572658495626,689.533756619292,6,0
"Conservancy","Conservancy_40","Torra","SSP245_2090","Omnivore",3,3,142287,68848,469.569424687868,469.569424687868,3,0
"Conservancy","Conservancy_40","Torra","SSP585_2050","Browser",7,7,43473,29043,146.089704503875,122.107494523794,7,0
"Conservancy","Conservancy_40","Torra","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_40","Torra","SSP585_2050","Grazer",12,12,33510,23990,961.960182544596,820.4907807606,12,0
"Conservancy","Conservancy_40","Torra","SSP585_2050","Mixed",6,6,37223,28156,541.904787561872,634.87478726665,6,0
"Conservancy","Conservancy_40","Torra","SSP585_2050","Omnivore",3,3,144932,70128,439.972020142488,439.972020142488,3,0
"Conservancy","Conservancy_40","Torra","SSP585_2090","Browser",7,7,39574,26447,153.65459969585,126.592440104219,7,0
"Conservancy","Conservancy_40","Torra","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_40","Torra","SSP585_2090","Grazer",12,12,30485,21825,1107.98733619758,903.853505239301,12,0
"Conservancy","Conservancy_40","Torra","SSP585_2090","Mixed",6,6,33865,25616,584.736523323067,689.734638787426,6,0
"Conservancy","Conservancy_40","Torra","SSP585_2090","Omnivore",3,3,131864,63805,469.762152663725,469.762152663725,3,0
"Conservancy","Conservancy_41","Ondjou","SSP245_2050","Browser",7,7,-720599,-602516,-54.1970702184299,-53.1472816703876,0,7
"Conservancy","Conservancy_41","Ondjou","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_41","Ondjou","SSP245_2050","Grazer",12,12,117478,85381,248.904677041623,224.199396548486,12,0
"Conservancy","Conservancy_41","Ondjou","SSP245_2050","Mixed",6,6,76422,57515,45.8401611418389,55.9128657080188,6,0
"Conservancy","Conservancy_41","Ondjou","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_41","Ondjou","SSP245_2090","Browser",7,7,-700424,-585647,-54.3093849384188,-53.2421026631919,0,7
"Conservancy","Conservancy_41","Ondjou","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_41","Ondjou","SSP245_2090","Grazer",12,12,114189,82990,252.38196610653,226.843534375698,12,0
"Conservancy","Conservancy_41","Ondjou","SSP245_2090","Mixed",6,6,74282,55905,46.1020108419792,56.2394550003297,6,0
"Conservancy","Conservancy_41","Ondjou","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_41","Ondjou","SSP585_2050","Browser",7,7,-696603,-582452,-54.1969782275547,-53.1472335781579,0,7
"Conservancy","Conservancy_41","Ondjou","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_41","Ondjou","SSP585_2050","Grazer",12,12,113566,82538,248.902185897213,224.197546389059,12,0
"Conservancy","Conservancy_41","Ondjou","SSP585_2050","Mixed",6,6,73877,55600,45.8399794056872,55.9126334027417,6,0
"Conservancy","Conservancy_41","Ondjou","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_41","Ondjou","SSP585_2090","Browser",7,7,-657272,-549566,-54.3095722660101,-53.2422794581629,0,7
"Conservancy","Conservancy_41","Ondjou","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_41","Ondjou","SSP585_2090","Grazer",12,12,107154,77877,252.384034607321,226.84519427593,12,0
"Conservancy","Conservancy_41","Ondjou","SSP585_2090","Mixed",6,6,69706,52461,46.1022364118265,56.23973318773,6,0
"Conservancy","Conservancy_41","Ondjou","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2050","Browser",7,7,378,269,212.8522146615,112.57517130986,7,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2050","Grazer",12,12,258,184,722.459541659575,863.076313375595,12,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2050","Mixed",6,6,289,219,553.126699556781,686.487809360128,6,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2050","Omnivore",3,3,1140,552,443.678616338861,443.678616338861,3,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2090","Browser",7,7,360,257,212.86215862349,112.580430560868,7,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2090","Grazer",12,12,245,176,722.493293294402,863.116634299989,12,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2090","Mixed",6,6,275,208,553.152540353808,686.519880479019,6,0
"Conservancy","Conservancy_42","#Gaingu","SSP245_2090","Omnivore",3,3,1086,525,443.699343975186,443.699343975186,3,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2050","Browser",7,7,367,261,212.863982596178,112.581395239756,7,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2050","Grazer",12,12,250,179,722.499484192974,863.124030171464,12,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2050","Mixed",6,6,280,212,553.157280205796,686.52576312871,6,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2050","Omnivore",3,3,1106,535,443.703145944921,443.703145944921,3,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2090","Browser",7,7,328,233,212.808011474853,112.551792735589,7,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2090","Grazer",12,12,223,160,722.309507918953,862.897077639514,12,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2090","Mixed",6,6,250,189,553.011831300515,686.345245897414,6,0
"Conservancy","Conservancy_42","#Gaingu","SSP585_2090","Omnivore",3,3,986,477,443.586477252026,443.586477252026,3,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2050","Browser",7,7,55229,35066,66.8568062920193,59.9454517036488,7,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2050","Grazer",12,12,46330,33175,557.652478584317,480.953532371589,12,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2050","Mixed",6,6,51162,38698,301.69926794239,352.042254781372,6,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2050","Omnivore",3,3,197550,95589,235.813076605869,235.813076605869,3,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2090","Browser",7,7,52640,33377,67.3897824180181,60.3286033503527,7,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2090","Grazer",12,12,44267,31698,593.781540819125,502.854066954495,12,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2090","Mixed",6,6,48876,36969,311.023772435199,364.002814432509,6,0
"Conservancy","Conservancy_43","#Gaingu","SSP245_2090","Omnivore",3,3,188670,91292,241.345039574408,241.345039574408,3,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2050","Browser",7,7,53989,34317,67.2605250089834,60.2482072833387,7,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2050","Grazer",12,12,45227,32386,560.166523837511,482.644813336745,12,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2050","Mixed",6,6,49948,37781,302.859820246895,353.472314874877,6,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2050","Omnivore",3,3,192883,93330,236.798730452583,236.798730452583,3,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2090","Browser",7,7,48004,30458,67.6430844810883,60.5106632601003,7,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2090","Grazer",12,12,40327,28877,594.754475534646,503.503791318128,12,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2090","Mixed",6,6,44528,33680,311.571889054325,364.673661303631,6,0
"Conservancy","Conservancy_43","#Gaingu","SSP585_2090","Omnivore",3,3,171904,83179,241.858582506101,241.858582506101,3,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2050","Browser",7,7,-155773,-127737,-25.721077595015,-25.3651447035863,0,7
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2050","Grazer",12,12,25088,18253,41.9396306358483,41.088585734927,12,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2050","Mixed",6,6,16248,12189,13.3317563304209,16.1927929344868,6,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2050","Omnivore",3,3,18,9,0.00308212286904611,0.00308212286904611,3,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2090","Browser",7,7,-153533,-128375,-26.3810520852003,-25.6979704458559,0,7
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2090","Grazer",12,12,25088,18233,43.5955932177188,42.7105597453227,12,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2090","Mixed",6,6,16342,12299,13.9572954409088,16.8857399817869,6,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP245_2090","Omnivore",3,3,186,90,0.0337498775491109,0.0337498775491154,3,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2050","Browser",7,7,-151457,-125891,-26.0934709866503,-25.5120660562324,0,7
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2050","Grazer",12,12,24678,17941,42.8030258826884,41.9409930467632,12,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2050","Mixed",6,6,16061,12077,13.7174313659794,16.609486070917,6,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2050","Omnivore",3,3,231,112,0.0419823994877884,0.0419823994877887,3,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2090","Browser",7,7,-145155,-120673,-26.2207970598466,-25.6364155732907,0,7
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2090","Grazer",12,12,23601,17158,43.2424535663641,42.3610510860914,12,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2090","Mixed",6,6,15341,11535,13.7935899392387,16.7096760757937,6,0
"Conservancy","Conservancy_44","Sheya Shuushona","SSP585_2090","Omnivore",3,3,87,42,0.0166565277010996,0.0166565277010989,3,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2050","Browser",7,7,-55338,-46208,-38.3582599860185,-37.3373783426015,0,7
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2050","Grazer",12,12,12737,9223,199.670700510392,184.928013992823,12,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2050","Mixed",6,6,9697,7311,51.4371061601042,60.5299207246563,6,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2050","Omnivore",3,3,13263,6417,12.2169582229108,12.2169582229108,3,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2090","Browser",7,7,-54144,-45214,-38.8369411858014,-37.7889750458386,0,7
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2090","Grazer",12,12,12245,8869,200.927860057644,185.825972214291,12,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2090","Mixed",6,6,9264,6984,50.999970260327,60.1013934019612,6,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP245_2090","Omnivore",3,3,12203,5905,11.6571626146835,11.6571626146835,3,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2050","Browser",7,7,-53338,-44538,-38.3488184632039,-37.3280484942566,0,7
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2050","Grazer",12,12,12284,8896,199.680839933338,184.944413497906,12,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2050","Mixed",6,6,9355,7053,51.4649647858264,60.559820369204,6,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2050","Omnivore",3,3,12812,6199,12.2400970631866,12.2400970631866,3,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2090","Browser",7,7,-50065,-41809,-38.8355688517974,-37.7876950952481,0,7
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2090","Grazer",12,12,11322,8200,200.841675988966,185.753705793865,12,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2090","Mixed",6,6,8565,6457,50.9847448741396,60.0836278876761,6,0
"Conservancy","Conservancy_45","!Khoro !goreb","SSP585_2090","Omnivore",3,3,11279,5458,11.6514411415254,11.6514411415254,3,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2050","Browser",7,7,3831,2727,130.666769977681,98.0267396975435,7,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2050","Grazer",12,12,2607,1866,276.782962748438,271.574422955169,12,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2050","Mixed",6,6,2924,2212,227.794924022456,253.929183558673,6,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2050","Omnivore",3,3,11538,5583,216.810369450947,216.810369450947,3,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2090","Browser",7,7,3717,2646,152.993331367886,107.953597539776,7,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2090","Grazer",12,12,2530,1810,356.97684042899,342.538641050157,12,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2090","Mixed",6,6,2837,2146,278.944072376388,316.039858843545,6,0
"Conservancy","Conservancy_46","Otjimboyo","SSP245_2090","Omnivore",3,3,11194,5416,261.856791653302,261.856791653302,3,0
"Conservancy","Conservancy_46","Otjimboyo","SSP585_2050","Browser",7,7,3728,2653,130.742366469214,98.065107049686,7,0
"Conservancy","Conservancy_46","Otjimboyo","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_46","Otjimboyo","SSP585_2050","Grazer",12,12,2537,1816,277.056369725075,271.825168625246,12,0
"Conservancy","Conservancy_46","Otjimboyo","SSP585_2050","Mixed",6,6,2845,2152,227.979152928906,254.149590952551,6,0
