"spatial_unit","unit_id","unit","species","feeding_regime","forage_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",429.893141813552,4252.26632581139,3822.37318399784,889.14495538885,430,4252,3822
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",859.786283627105,3105.50325322096,2245.71696959386,261.194789025948,860,3106,2246
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",318.439364306335,1947.45685520343,1629.0174908971,511.56285104564,318,1947,1629
"Conservancy","Conservancy_13","Kwandu","Cattle","Grazer","Cattle_Grazer","SSP245_2090",610.892437616921,681.191414963922,70.2989773470006,11.5075867727607,611,681,70
"Conservancy","Conservancy_13","Kwandu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",6277.92240162103,6642.80570262162,364.88330100059,5.81216647256381,6278,6643,365
"Conservancy","Conservancy_13","Kwandu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",9135.03016455941,8944.40438112987,-190.625783429541,-2.08675592740897,9135,8944,-191
"Conservancy","Conservancy_13","Kwandu","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",2291.83440586844,2488.27908058225,196.44467471381,8.57150386654449,2292,2488,196
"Conservancy","Conservancy_14","Orupembe","Cattle","Grazer","Cattle_Grazer","SSP245_2090",1761.88080368695,15229.9136420085,13468.0328383215,764.412258203732,1762,15230,13468
"Conservancy","Conservancy_14","Orupembe","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",22207.3909279103,118902.517527863,96695.1265999522,435.418671710893,22207,118903,96695
"Conservancy","Conservancy_14","Orupembe","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",42902.0323095482,90245.2768448951,47343.2445353469,110.351985644303,42902,90245,47343
"Conservancy","Conservancy_14","Orupembe","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",10982.8051226313,53144.6150453714,42161.8099227401,383.889265556219,10983,53145,42162
"Conservancy","Conservancy_15","Mayuni","Cattle","Grazer","Cattle_Grazer","SSP245_2090",378.344657704505,505.726407628586,127.381749924081,33.6681772373718,378,506,127
"Conservancy","Conservancy_15","Mayuni","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",4377.52594129641,5132.50323210472,754.977290808312,17.2466662889661,4378,5133,755
"Conservancy","Conservancy_15","Mayuni","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",7604.29495662058,7433.55279645744,-170.742160163139,-2.24533847170781,7604,7434,-171
"Conservancy","Conservancy_15","Mayuni","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",1514.61034888526,1898.16157823723,383.551229351978,25.3234258985665,1515,1898,384
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Cattle","Grazer","Cattle_Grazer","SSP245_2090",219.740407453855,1176.52874413734,956.788336683485,435.417567378639,220,1177,957
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",1973.18684987033,9057.04682419144,7083.85997432111,359.006040141948,1973,9057,7084
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",2279.29672369228,6474.04724254632,4194.75051885404,184.03705297566,2279,6474,4195
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",1079.66465069755,4095.3569872821,3015.69233658454,279.317502396337,1080,4095,3016
"Conservancy","Conservancy_17","Oskop","Cattle","Grazer","Cattle_Grazer","SSP245_2090",850.220143396141,850.220143396141,0,0,850,850,0
"Conservancy","Conservancy_17","Oskop","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",6397.05635891256,6397.05635891256,0,0,6397,6397,0
"Conservancy","Conservancy_17","Oskop","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",4115.06549403732,4115.06549403732,0,0,4115,4115,0
"Conservancy","Conservancy_17","Oskop","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",2805.72647320727,2805.72647320727,0,0,2806,2806,0
"Conservancy","Conservancy_18","//Huab","Cattle","Grazer","Cattle_Grazer","SSP245_2090",3888.66228649976,10646.9672118143,6758.30492531459,173.795110693396,3889,10647,6758
"Conservancy","Conservancy_18","//Huab","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",45136.8959001618,86637.1759173863,41500.2800172245,91.94314139151,45137,86637,41500
"Conservancy","Conservancy_18","//Huab","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",80242.6528272035,76783.1019043668,-3459.55092283669,-4.3113616025215,80243,76783,-3460
"Conservancy","Conservancy_18","//Huab","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",16034.1830440158,36521.4622329035,20487.2791888878,127.772516583151,16034,36521,20487
"Conservancy","Conservancy_19","Omatendeka","Cattle","Grazer","Cattle_Grazer","SSP245_2090",4425.55904401742,8393.56499244998,3968.00594843256,89.6611232381276,4426,8394,3968
"Conservancy","Conservancy_19","Omatendeka","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",47943.5175393355,72716.7513070055,24773.2337676699,51.6717067064272,47944,72717,24773
"Conservancy","Conservancy_19","Omatendeka","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",78063.0905314943,77610.0679845904,-453.022546903943,-0.580328736435528,78063,77610,-453
"Conservancy","Conservancy_19","Omatendeka","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",17674.5205590916,29742.0551120213,12067.5345529298,68.2764463827132,17675,29742,12068
"Conservancy","Conservancy_20","//Gamaseb","Cattle","Grazer","Cattle_Grazer","SSP245_2090",747.084992756592,4255.90811882213,3508.82312606554,469.668533043167,747,4256,3509
"Conservancy","Conservancy_20","//Gamaseb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",7527.1490071999,33464.3315135762,25937.1825063763,344.581759728242,7527,33464,25937
"Conservancy","Conservancy_20","//Gamaseb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",10858.6447185332,26081.5257570413,15222.8810385081,140.19135383006,10859,26082,15223
"Conservancy","Conservancy_20","//Gamaseb","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",4605.69962540817,15661.1778437756,11055.4782183675,240.039062846781,4606,15661,11055
"Conservancy","Conservancy_21","Ehi-Rovipuka","Cattle","Grazer","Cattle_Grazer","SSP245_2090",6371.66662867184,11154.3035012158,4782.63687254399,75.0610028940093,6372,11154,4783
"Conservancy","Conservancy_21","Ehi-Rovipuka","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",68946.9579592257,97553.1785987113,28606.2206394856,41.4901853340693,68947,97553,28606
"Conservancy","Conservancy_21","Ehi-Rovipuka","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",112121.846435884,106719.266715668,-5402.57972021618,-4.81848978763081,112122,106719,-5403
"Conservancy","Conservancy_21","Ehi-Rovipuka","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",24917.2892545194,39342.7914512168,14425.5021966974,57.8935455191259,24917,39343,14426
"Conservancy","Conservancy_22","/Audi","Cattle","Grazer","Cattle_Grazer","SSP245_2090",738.367606069433,2060.77020673599,1322.40260066656,179.098133476647,738,2061,1322
"Conservancy","Conservancy_22","/Audi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",9157.86892814566,16995.6002625333,7837.73133438769,85.5846638108057,9158,16996,7838
"Conservancy","Conservancy_22","/Audi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",17513.9864573609,15741.4415144807,-1772.5449428802,-10.1207394855283,17514,15741,-1773
"Conservancy","Conservancy_22","/Audi","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",3088.38670604602,7070.19056324069,3981.80385719467,128.928279913899,3088,7070,3982
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Cattle","Grazer","Cattle_Grazer","SSP245_2090",10064.553351578,16877.8685875347,6813.31523595672,67.6961510158668,10065,16878,6813
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",103001.226197386,143397.030808407,40395.8046110212,39.218760885049,103001,143397,40396
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",154007.891159654,145074.93055753,-8932.96060212393,-5.80032655136058,154008,145075,-8933
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",38020.4269393278,58611.1503496065,20590.7234102787,54.1570020850552,38020,58611,20591
"Conservancy","Conservancy_24","Uukwaluudhi","Cattle","Grazer","Cattle_Grazer","SSP245_2090",3398.23476675437,7366.38813828905,3968.15337153468,116.771019187843,3398,7366,3968
"Conservancy","Conservancy_24","Uukwaluudhi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",41003.5015236627,64522.2998110049,23518.7982873422,57.3580241037946,41004,64522,23519
"Conservancy","Conservancy_24","Uukwaluudhi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",76177.475313194,70858.5730456534,-5318.90226754053,-6.98225065306055,76177,70859,-5319
"Conservancy","Conservancy_24","Uukwaluudhi","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",14006.8323862733,25955.0911032122,11948.2587169389,85.3030748668639,14007,25955,11948
"Conservancy","Conservancy_25","Okamatapati","Cattle","Grazer","Cattle_Grazer","SSP245_2090",6774.02726392852,22375.2346343369,15601.2073704084,230.309190715608,6774,22375,15601
"Conservancy","Conservancy_25","Okamatapati","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",84285.6505639576,176752.250221048,92466.5996570909,109.706218126566,84286,176752,92467
"Conservancy","Conservancy_25","Okamatapati","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",161717.510825081,140805.693793487,-20911.8170315938,-12.9310777323383,161718,140806,-20912
"Conservancy","Conservancy_25","Okamatapati","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",28382.4272667571,75358.2481348302,46975.8208680731,165.510230772593,28382,75358,46976
"Conservancy","Conservancy_26","Otjituuo","Cattle","Grazer","Cattle_Grazer","SSP245_2090",13446.8045033012,44240.2216029406,30793.4170996394,229.001746043676,13447,44240,30793
"Conservancy","Conservancy_26","Otjituuo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",167355.086903943,349864.203244958,182509.116341015,109.055015725796,167355,349864,182509
"Conservancy","Conservancy_26","Otjituuo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",321186.530421709,279911.115713318,-41275.4147083909,-12.8509170836639,321187,279911,-41275
"Conservancy","Conservancy_26","Otjituuo","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",56348.5141090718,149068.648598935,92720.1344898634,164.547612223436,56349,149069,92720
"Conservancy","Conservancy_27","Ozonahi","Cattle","Grazer","Cattle_Grazer","SSP245_2090",7070.17354787769,23068.5365439959,15998.3629961182,226.279636387718,7070,23069,15998
"Conservancy","Conservancy_27","Ozonahi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",87573.4577453796,182393.954083168,94820.496337788,108.275382494864,87573,182394,94820
"Conservancy","Conservancy_27","Ozonahi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",167251.23648843,145807.073108203,-21444.1633802274,-12.8215275596547,167251,145807,-21444
"Conservancy","Conservancy_27","Ozonahi","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",29551.4218300644,77723.0931914448,48171.6713613803,163.009656991774,29551,77723,48172
"Conservancy","Conservancy_28","N#a Jaqna","Cattle","Grazer","Cattle_Grazer","SSP245_2090",20252.0117713518,66602.3583139422,46350.3465425904,228.867862935756,20252,66602,46350
"Conservancy","Conservancy_28","N#a Jaqna","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",251390.629190243,526104.286807269,274713.657617025,109.277604539957,251391,526104,274714
"Conservancy","Conservancy_28","N#a Jaqna","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",481160.355742348,419036.618159336,-62123.7375830121,-12.9112336129949,481160,419037,-62124
"Conservancy","Conservancy_28","N#a Jaqna","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",84736.6266100405,224300.687198961,139564.060588921,164.703347504258,84737,224301,139564
"Conservancy","Conservancy_29","!Han /Awab","Cattle","Grazer","Cattle_Grazer","SSP245_2090",13375.7914395394,14254.2274909924,878.436051452945,6.5673575685118,13376,14254,878
"Conservancy","Conservancy_29","!Han /Awab","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",101326.370099499,107753.541434069,6427.17133456963,6.34303915975512,101326,107754,6427
"Conservancy","Conservancy_29","!Han /Awab","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",67366.3553580946,70920.7449818614,3554.38962376674,5.27620888034229,67366,70921,3554
"Conservancy","Conservancy_29","!Han /Awab","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",44677.3610280997,47438.7915755257,2761.43054742594,6.18082734494802,44677,47439,2761
"Conservancy","Conservancy_30","!Khob !naub","Cattle","Grazer","Cattle_Grazer","SSP245_2090",3910.64641537363,8865.24735857716,4954.60094320353,126.695190946588,3911,8865,4955
"Conservancy","Conservancy_30","!Khob !naub","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",32341.6397128234,68892.2443863182,36550.6046734947,113.014074110171,32342,68892,36551
"Conservancy","Conservancy_30","!Khob !naub","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",30030.8608345588,51240.3199221834,21209.4590876247,70.6255448502407,30031,51240,21209
"Conservancy","Conservancy_30","!Khob !naub","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",15969.8604312078,31573.6114959212,15603.7510647133,97.7074980205899,15970,31574,15604
"Conservancy","Conservancy_31","Anabeb","Cattle","Grazer","Cattle_Grazer","SSP245_2090",1379.97952115551,4811.66689871466,3431.68737755915,248.676688671849,1380,4812,3432
"Conservancy","Conservancy_31","Anabeb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",16533.2231066961,40340.9040865785,23807.6809798824,143.999030474826,16533,40341,23808
"Conservancy","Conservancy_31","Anabeb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",30388.8111482153,39233.0088429102,8844.19769469499,29.1034672319335,30389,39233,8844
"Conservancy","Conservancy_31","Anabeb","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",6881.01282747851,17544.7414357866,10663.7286083081,154.973241231637,6881,17545,10664
"Conservancy","Conservancy_32","Ozondundu","Cattle","Grazer","Cattle_Grazer","SSP245_2090",1613.5067981674,3392.01450889193,1778.50771072454,110.226229771362,1614,3392,1779
"Conservancy","Conservancy_32","Ozondundu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",20081.2446080491,30622.2595801685,10541.0149721194,52.4918409085775,20081,30622,10541
"Conservancy","Conservancy_32","Ozondundu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",38539.7623790841,36155.8553549076,-2383.90702417646,-6.18557789933398,38540,36156,-2384
"Conservancy","Conservancy_32","Ozondundu","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",6761.36182089194,12116.5152809985,5355.15346010655,79.2022909284289,6761,12117,5355
"Conservancy","Conservancy_33","Sesfontein","Cattle","Grazer","Cattle_Grazer","SSP245_2090",723.194903542569,6332.41171519799,5609.21681165542,775.616197539375,723,6332,5609
"Conservancy","Conservancy_33","Sesfontein","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",9375.7728770607,50522.2732205592,41146.5003434985,438.859823963631,9376,50522,41147
"Conservancy","Conservancy_33","Sesfontein","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",18524.3459545198,41631.8715909871,23107.5256364673,124.7413846254,18524,41632,23108
"Conservancy","Conservancy_33","Sesfontein","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",5809.0179479628,23452.1332151974,17643.1152672346,303.719413940216,5809,23452,17643
"Conservancy","Conservancy_34","George Mukoya","Cattle","Grazer","Cattle_Grazer","SSP245_2090",1059.28285430486,1598.02594169028,538.743087385413,50.8592285050203,1059,1598,539
"Conservancy","Conservancy_34","George Mukoya","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",13216.1170098745,16409.1866356126,3193.06962573808,24.1604218799845,13216,16409,3193
"Conservancy","Conservancy_34","George Mukoya","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",25621.545873151,24899.4160659536,-722.129807197405,-2.81844745345413,25622,24899,-722
"Conservancy","Conservancy_34","George Mukoya","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",4433.87099083304,6056.04664468228,1622.17565384923,36.5859912749617,4434,6056,1622
"Conservancy","Conservancy_35","Muduva Nyangana","Cattle","Grazer","Cattle_Grazer","SSP245_2090",1364.21727170352,2002.43113632947,638.213864625955,46.7824207964329,1364,2002,638
"Conservancy","Conservancy_35","Muduva Nyangana","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",16929.8508845658,20712.4726083118,3782.62172374599,22.3429122296313,16930,20712,3783
"Conservancy","Conservancy_35","Muduva Nyangana","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",32436.5638963817,31581.1037228698,-855.460173511874,-2.63733290691527,32437,31581,-855
"Conservancy","Conservancy_35","Muduva Nyangana","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",5705.62627404596,7627.31217106539,1921.68589701943,33.6805427611144,5706,7627,1922
"Conservancy","Conservancy_36","Shamungwa","Cattle","Grazer","Cattle_Grazer","SSP245_2090",117.531111984018,198.266483315693,80.7353713316745,68.6927656590647,118,198,81
"Conservancy","Conservancy_36","Shamungwa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",1462.75863943538,1941.26809590555,478.509456470168,32.7128101362554,1463,1941,479
"Conservancy","Conservancy_36","Shamungwa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",2807.31456053255,2699.0970826681,-108.217477864443,-3.85483975988477,2807,2699,-108
"Conservancy","Conservancy_36","Shamungwa","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",492.511326409219,735.608559293113,243.097232883894,49.3587090993942,493,736,243
"Conservancy","Conservancy_37","King Nehale","Cattle","Grazer","Cattle_Grazer","SSP245_2090",2673.65466674914,3357.57603264147,683.921365892326,25.5800187809556,2674,3358,684
"Conservancy","Conservancy_37","King Nehale","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",22942.1816354902,26992.496902905,4050.31526741473,17.6544468689461,22942,26992,4050
"Conservancy","Conservancy_37","King Nehale","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",23861.5254246071,23099.2435458418,-762.28187876533,-3.19460665318249,23862,23099,-762
