"spatial_unit","unit_id","unit","climate_scenario","management_scenario","feeding_regime","livestock_species","mean_species_capacity_animals","median_species_capacity_animals","mean_change_from_current_pct","median_change_from_current_pct"
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2050","With_Intervention","Grazer-Mixed",1,43193,43193,14.1943896628697,14.1943896628697
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2050","Without_Intervention","Browser-Mixed",1,67901,67901,-3.41046112067698,-3.41046112067698
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2050","Without_Intervention","Grazer",2,7483,7483,-6.64133847740441,-6.64133847740441
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2050","Without_Intervention","Grazer-Mixed",1,35832,35832,-5.26560566720356,-5.26560566720356
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2090","With_Intervention","Browser-Mixed",1,65220,65220,-7.22446426593454,-7.22446426593454
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2090","With_Intervention","Grazer",2,9839,9839,25.7961958214136,25.7961958214136
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2090","With_Intervention","Grazer-Mixed",1,42535,42535,12.4538921978544,12.4538921978544
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2090","Without_Intervention","Browser-Mixed",1,66830,66830,-4.934948240634,-4.934948240634
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2090","Without_Intervention","Grazer",2,7334,7334,-8.61665748281781,-8.61665748281781
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2090","Without_Intervention","Grazer-Mixed",1,35155,35155,-7.05525143391215,-7.05525143391215
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2050","With_Intervention","Browser-Mixed",1,64091,64091,-8.83125615571061,-8.83125615571061
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2050","With_Intervention","Grazer",2,9427,9427,20.7950310908924,20.7950310908924
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2050","With_Intervention","Grazer-Mixed",1,40934,40934,8.22250007116465,8.22250007116465
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2050","Without_Intervention","Browser-Mixed",1,66717,66717,-5.09536677462637,-5.09536677462637
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2050","Without_Intervention","Grazer",2,7353,7353,-8.26718426083981,-8.26718426083981
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2050","Without_Intervention","Grazer-Mixed",1,35208,35208,-6.91629050376719,-6.91629050376719
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2090","With_Intervention","Browser-Mixed",1,60576,60576,-13.8306751054937,-13.8306751054937
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2090","With_Intervention","Grazer",2,8917,8917,14.1966771996705,14.1966771996705
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2090","With_Intervention","Grazer-Mixed",1,38696,38696,2.30540381989993,2.30540381989993
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2090","Without_Intervention","Browser-Mixed",1,63098,63098,-10.243018192159,-10.243018192159
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2090","Without_Intervention","Grazer",2,6924,6924,-13.7209692823091,-13.7209692823091
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP585_2090","Without_Intervention","Grazer-Mixed",1,33192,33192,-12.2465415486917,-12.2465415486917
"Conservancy","Conservancy_83","Otjindjerese","Current","Current","Browser-Mixed",1,40366,40366,0,0
"Conservancy","Conservancy_83","Otjindjerese","Current","Current","Grazer",2,4846,4846,0,0
"Conservancy","Conservancy_83","Otjindjerese","Current","Current","Grazer-Mixed",1,22489,22489,0,0
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2050","With_Intervention","Browser-Mixed",1,35538,35538,-11.9610628009894,-11.9610628009894
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2050","With_Intervention","Grazer",2,10738,10738,133.605284911671,133.605284911671
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2050","With_Intervention","Grazer-Mixed",1,39728,39728,76.6544019578513,76.6544019578513
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2050","Without_Intervention","Browser-Mixed",1,39574,39574,-1.96283222687362,-1.96283222687362
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2050","Without_Intervention","Grazer",2,4502,4502,-7.57823419016371,-7.57823419016371
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2050","Without_Intervention","Grazer-Mixed",1,21271,21271,-5.41541479915375,-5.41541479915375
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2090","With_Intervention","Browser-Mixed",1,34102,34102,-15.5171891058382,-15.5171891058382
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2090","With_Intervention","Grazer",2,10298,10298,124.001231475766,124.001231475766
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2090","With_Intervention","Grazer-Mixed",1,38093,38093,69.3875480510736,69.3875480510736
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2090","Without_Intervention","Browser-Mixed",1,38017,38017,-5.8200684042177,-5.8200684042177
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2090","Without_Intervention","Grazer",2,4253,4253,-12.8604014988813,-12.8604014988813
"Conservancy","Conservancy_83","Otjindjerese","SSP245_2090","Without_Intervention","Grazer-Mixed",1,20202,20202,-10.1678605761765,-10.1678605761765
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2050","With_Intervention","Browser-Mixed",1,34275,34275,-15.0898199489753,-15.0898199489753
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2050","With_Intervention","Grazer",2,10356,10356,125.300666796081,125.300666796081
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2050","With_Intervention","Grazer-Mixed",1,38316,38316,70.3749557140639,70.3749557140639
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2050","Without_Intervention","Browser-Mixed",1,38167,38167,-5.44769087730578,-5.44769087730578
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2050","Without_Intervention","Grazer",2,4342,4342,-10.8604606165862,-10.8604606165862
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2050","Without_Intervention","Grazer-Mixed",1,20515,20515,-8.77553264959077,-8.77553264959077
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2090","With_Intervention","Browser-Mixed",1,32545,32545,-19.3741216760688,-19.3741216760688
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2090","With_Intervention","Grazer",2,9828,9828,113.778255598367,113.778255598367
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2090","With_Intervention","Grazer-Mixed",1,36355,36355,61.6566726068587,61.6566726068587
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2090","Without_Intervention","Browser-Mixed",1,36281,36281,-10.1208528016067,-10.1208528016067
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2090","Without_Intervention","Grazer",2,4059,4059,-16.8335152545842,-16.8335152545842
"Conservancy","Conservancy_83","Otjindjerese","SSP585_2090","Without_Intervention","Grazer-Mixed",1,19281,19281,-14.2662299690212,-14.2662299690212
"Conservancy","Conservancy_84","Nyae Nyae","Current","Current","Browser-Mixed",1,492055,492055,0,0
"Conservancy","Conservancy_84","Nyae Nyae","Current","Current","Grazer",2,68102,68102,0,0
"Conservancy","Conservancy_84","Nyae Nyae","Current","Current","Grazer-Mixed",1,301498,301498,0,0
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2050","With_Intervention","Browser-Mixed",1,421358,421358,-14.3677678540802,-14.3677678540802
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2050","With_Intervention","Grazer",2,148662,148662,128.091075111244,128.091075111244
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2050","With_Intervention","Grazer-Mixed",1,536464,536464,77.9328018017822,77.9328018017822
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2050","Without_Intervention","Browser-Mixed",1,480063,480063,-2.43725589330668,-2.43725589330668
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2050","Without_Intervention","Grazer",2,60827,60827,-11.3645337152991,-11.3645337152991
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2050","Without_Intervention","Grazer-Mixed",1,276887,276887,-8.16287531168046,-8.16287531168046
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2090","With_Intervention","Browser-Mixed",1,410734,410734,-16.5268399924931,-16.5268399924931
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2090","With_Intervention","Grazer",2,144735,144735,122.050001028035,122.050001028035
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2090","With_Intervention","Grazer-Mixed",1,522379,522379,73.2610333298644,73.2610333298644
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2090","Without_Intervention","Browser-Mixed",1,468739,468739,-4.7384986454431,-4.7384986454431
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2090","Without_Intervention","Grazer",2,57947,57947,-15.7437772283501,-15.7437772283501
"Conservancy","Conservancy_84","Nyae Nyae","SSP245_2090","Without_Intervention","Grazer-Mixed",1,265895,265895,-11.8086798271137,-11.8086798271137
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2050","With_Intervention","Browser-Mixed",1,408080,408080,-17.0662251530795,-17.0662251530795
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2050","With_Intervention","Grazer",2,143975,143975,120.900386877025,120.900386877025
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2050","With_Intervention","Grazer-Mixed",1,519553,519553,72.3236022949242,72.3236022949242
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2050","Without_Intervention","Browser-Mixed",1,464936,464936,-5.51143485513228,-5.51143485513228
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2050","Without_Intervention","Grazer",2,58906,58906,-14.1634160143635,-14.1634160143635
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2050","Without_Intervention","Grazer-Mixed",1,268150,268150,-11.0607065995062,-11.0607065995062
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2090","With_Intervention","Browser-Mixed",1,385733,385733,-21.6077708726712,-21.6077708726712
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2090","With_Intervention","Grazer",2,135919,135919,108.523790699887,108.523790699887
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2090","With_Intervention","Grazer-Mixed",1,490562,490562,62.7081348616517,62.7081348616517
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2090","Without_Intervention","Browser-Mixed",1,440207,440207,-10.537034903925,-10.537034903925
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2090","Without_Intervention","Grazer",2,54414,54414,-20.8819070401209,-20.8819070401209
"Conservancy","Conservancy_84","Nyae Nyae","SSP585_2090","Without_Intervention","Grazer-Mixed",1,249692,249692,-17.1830309581736,-17.1830309581736
"Conservancy","Conservancy_85","Ekango Lyomongwa","Current","Current","Browser-Mixed",1,65180,65180,0,0
"Conservancy","Conservancy_85","Ekango Lyomongwa","Current","Current","Grazer",2,18797,18797,0,0
"Conservancy","Conservancy_85","Ekango Lyomongwa","Current","Current","Grazer-Mixed",1,70125,70125,0,0
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2050","With_Intervention","Browser-Mixed",1,62751,62751,-3.72680757689763,-3.72680757689763
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2050","With_Intervention","Grazer",2,21581,21581,15.3454182414749,15.3454182414749
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2050","With_Intervention","Grazer-Mixed",1,78125,78125,11.4075300482561,11.4075300482561
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2050","Without_Intervention","Browser-Mixed",1,64311,64311,-1.33276486592815,-1.33276486592815
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2050","Without_Intervention","Grazer",2,18151,18151,-3.56076982525029,-3.56076982525029
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2050","Without_Intervention","Grazer-Mixed",1,67829,67829,-3.27393034176937,-3.27393034176937
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2090","With_Intervention","Browser-Mixed",1,60803,60803,-6.71519672807397,-6.71519672807397
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2090","With_Intervention","Grazer",2,20831,20831,11.3242267114532,11.3242267114532
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2090","With_Intervention","Grazer-Mixed",1,75454,75454,7.59886877315988,7.59886877315988
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2090","Without_Intervention","Browser-Mixed",1,62364,62364,-4.32047233522035,-4.32047233522035
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2090","Without_Intervention","Grazer",2,17459,17459,-7.25942065592352,-7.25942065592352
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP245_2090","Without_Intervention","Grazer-Mixed",1,65338,65338,-6.82639842822511,-6.82639842822511
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2050","With_Intervention","Browser-Mixed",1,60524,60524,-7.14291951809414,-7.14291951809414
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2050","With_Intervention","Grazer",2,20819,20819,11.2739674419609,11.2739674419609
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2050","With_Intervention","Grazer-Mixed",1,75365,75365,7.47203133921664,7.47203133921664
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2050","Without_Intervention","Browser-Mixed",1,62029,62029,-4.83449348210938,-4.83449348210938
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2050","Without_Intervention","Grazer",2,17510,17510,-6.96831113794769,-6.96831113794769
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2050","Without_Intervention","Grazer-Mixed",1,65431,65431,-6.69460983502737,-6.69460983502737
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2090","With_Intervention","Browser-Mixed",1,58100,58100,-10.8616039731812,-10.8616039731812
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2090","With_Intervention","Grazer",2,19903,19903,6.36816362091036,6.36816362091036
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2090","With_Intervention","Grazer-Mixed",1,72096,72096,2.80999895255282,2.80999895255282
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2090","Without_Intervention","Browser-Mixed",1,59593,59593,-8.57180778786459,-8.57180778786459
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2090","Without_Intervention","Grazer",2,16682,16682,-11.3907075175747,-11.3907075175747
"Conservancy","Conservancy_85","Ekango Lyomongwa","SSP585_2090","Without_Intervention","Grazer-Mixed",1,62429,62429,-10.9747538353791,-10.9747538353791
"Conservancy","Conservancy_86","#Khoadi-//Hôas","Current","Current","Browser-Mixed",1,150349,150349,0,0
"Conservancy","Conservancy_86","#Khoadi-//Hôas","Current","Current","Grazer",2,34343,34343,0,0
"Conservancy","Conservancy_86","#Khoadi-//Hôas","Current","Current","Grazer-Mixed",1,132767,132767,0,0
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2050","With_Intervention","Browser-Mixed",1,147247,147247,-2.06312428567186,-2.06312428567186
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2050","With_Intervention","Grazer",2,50060,50060,48.1187292965088,48.1187292965088
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2050","With_Intervention","Grazer-Mixed",1,181056,181056,36.3713260726595,36.3713260726595
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2050","Without_Intervention","Browser-Mixed",1,147111,147111,-2.15331144124272,-2.15331144124272
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2050","Without_Intervention","Grazer",2,32715,32715,-4.83924634125569,-4.83924634125569
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2050","Without_Intervention","Grazer-Mixed",1,127217,127217,-4.17977864602431,-4.17977864602431
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2090","With_Intervention","Browser-Mixed",1,140954,140954,-6.24835079440379,-6.24835079440379
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2090","With_Intervention","Grazer",2,47876,47876,41.6543444456763,41.6543444456763
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2090","With_Intervention","Grazer-Mixed",1,173184,173184,30.4422179221247,30.4422179221247
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2090","Without_Intervention","Browser-Mixed",1,140754,140754,-6.38175244727299,-6.38175244727299
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2090","Without_Intervention","Grazer",2,31045,31045,-9.73475330098995,-9.73475330098995
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP245_2090","Without_Intervention","Grazer-Mixed",1,120925,120925,-8.91899614278035,-8.91899614278035
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP585_2050","With_Intervention","Browser-Mixed",1,142686,142686,-5.09664213274602,-5.09664213274602
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP585_2050","With_Intervention","Grazer",2,48508,48508,43.5270393732589,43.5270393732589
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP585_2050","With_Intervention","Grazer-Mixed",1,175442,175442,32.1433780243038,32.1433780243038
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP585_2050","Without_Intervention","Browser-Mixed",1,142548,142548,-5.18824265563147,-5.18824265563147
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP585_2050","Without_Intervention","Grazer",2,31709,31709,-7.76526660157448,-7.76526660157448
